prior disorder,later disorder,tso,Failure,StdErr,newf,newf_low,newf_high,model
Alcohol dependence,Bipolar disorder,27,0,0.8445,16.79022351,16.35678778,17.22365924,below 20
Alcohol dependence,Bipolar disorder,30,0,0.8384,17.5031691,17.04104431,17.9652939,below 20
Alcohol dependence,Bipolar disorder,31,0,0.8338,18.05386239,17.56975168,18.53797309,below 20
Alcohol dependence,Bipolar disorder,32,0,0.8161,20.18378784,19.60830202,20.75927366,below 20
Alcohol dependence,Bipolar disorder,33,0,0.8045,21.60094837,20.96744809,22.23444864,below 20
Alcohol dependence,Bipolar disorder,42,0,0.7692,25.99101674,24.98692934,26.99510413,below 20
Alcohol dependence,Bipolar disorder,1,0,0.9887,1.12532596,1.063820464,1.186831455,20to40
Alcohol dependence,Bipolar disorder,2,0,0.9875,1.252629934,1.18760973,1.317650138,20to40
Alcohol dependence,Bipolar disorder,3,0,0.9806,1.949348918,1.867121827,2.031576008,20to40
Alcohol dependence,Bipolar disorder,4,0,0.9796,2.053422662,1.968820196,2.138025127,20to40
Alcohol dependence,Bipolar disorder,5,0,0.9775,2.265792143,2.176310932,2.355273354,20to40
Alcohol dependence,Bipolar disorder,6,0,0.9753,2.489051951,2.394566582,2.583537319,20to40
Alcohol dependence,Bipolar disorder,7,0,0.9743,2.59797585,2.501035845,2.694915855,20to40
Alcohol dependence,Bipolar disorder,8,0,0.971,2.931246376,2.826818982,3.03567377,20to40
Alcohol dependence,Bipolar disorder,9,0,0.9708,2.948539293,2.843719741,3.053358845,20to40
Alcohol dependence,Bipolar disorder,10,0,0.9645,3.603949629,3.48474308,3.723156177,20to40
Alcohol dependence,Bipolar disorder,11,0,0.9608,3.986939411,3.859571178,4.114307645,20to40
Alcohol dependence,Bipolar disorder,12,0,0.9529,4.812751097,4.668463637,4.957038558,20to40
Alcohol dependence,Bipolar disorder,13,0,0.952,4.903372545,4.757243883,5.049501208,20to40
Alcohol dependence,Bipolar disorder,14,0,0.9512,4.990916925,4.84293446,5.138899391,20to40
Alcohol dependence,Bipolar disorder,15,0,0.9496,5.15391611,5.002383929,5.305448292,20to40
Alcohol dependence,Bipolar disorder,17,0,0.9433,5.81772971,5.650959154,5.984500266,20to40
Alcohol dependence,Bipolar disorder,18,0,0.9413,6.031122658,5.859429767,6.202815549,20to40
Alcohol dependence,Bipolar disorder,20,0,0.9351,6.685767519,6.497329052,6.874205986,20to40
Alcohol dependence,Bipolar disorder,23,0,0.9325,6.963526927,6.765948092,7.161105761,20to40
Alcohol dependence,Bipolar disorder,24,0,0.9304,7.196401676,6.990871847,7.401931505,20to40
Alcohol dependence,Bipolar disorder,29,0,0.9231,7.980020048,7.736173318,8.223866778,20to40
Alcohol dependence,Dysthymia,1,0,0.9882,1.176779387,1.106464871,1.247093902,below 20
Alcohol dependence,Dysthymia,2,0,0.9817,1.838467857,1.749555806,1.927379909,below 20
Alcohol dependence,Dysthymia,3,0,0.9725,2.774039321,2.662947434,2.885131208,below 20
Alcohol dependence,Dysthymia,6,0,0.9647,3.579471093,3.449088643,3.709853542,below 20
Alcohol dependence,Dysthymia,7,0,0.9596,4.101792805,3.959718206,4.243867404,below 20
Alcohol dependence,Dysthymia,8,0,0.9552,4.568677917,4.416263097,4.721092737,below 20
Alcohol dependence,Dysthymia,10,0,0.9546,4.623436004,4.469677543,4.777194465,below 20
Alcohol dependence,Dysthymia,11,0,0.9521,4.891170842,4.730620721,5.051720964,below 20
Alcohol dependence,Dysthymia,12,0,0.9479,5.325015148,5.153304958,5.496725338,below 20
Alcohol dependence,Dysthymia,14,0,0.9455,5.580998765,5.40210858,5.75988895,below 20
Alcohol dependence,Dysthymia,15,0,0.9373,6.451290299,6.248781234,6.653799364,below 20
Alcohol dependence,Dysthymia,17,0,0.9353,6.662653434,6.453915728,6.87139114,below 20
Alcohol dependence,Dysthymia,18,0,0.9335,6.85657268,6.641744585,7.071400776,below 20
Alcohol dependence,Dysthymia,19,0,0.9274,7.51465984,7.279300598,7.750019082,below 20
Alcohol dependence,Dysthymia,21,0,0.925,7.768348902,7.524392738,8.012305066,below 20
Alcohol dependence,Dysthymia,22,0,0.9043,10.00672656,9.689485045,10.32396807,below 20
Alcohol dependence,Dysthymia,26,0,0.8978,10.72452531,10.37960607,11.06944454,below 20
Alcohol dependence,Dysthymia,28,0,0.8923,11.33604768,10.96473655,11.7073588,below 20
Alcohol dependence,Dysthymia,1,0,0.9904,0.961919727,0.90982914,1.014010315,20to40
Alcohol dependence,Dysthymia,2,0,0.9892,1.077138605,1.021880837,1.132396373,20to40
Alcohol dependence,Dysthymia,3,0,0.9872,1.284876437,1.224081736,1.345671137,20to40
Alcohol dependence,Dysthymia,4,0,0.9853,1.475172996,1.409510611,1.540835381,20to40
Alcohol dependence,Dysthymia,5,0,0.9837,1.637133609,1.567382411,1.706884808,20to40
Alcohol dependence,Dysthymia,6,0,0.9828,1.734254215,1.662071598,1.806436832,20to40
Alcohol dependence,Dysthymia,8,0,0.9821,1.801407915,1.727429422,1.875386408,20to40
Alcohol dependence,Dysthymia,10,0,0.9803,1.989130625,1.909862348,2.068398902,20to40
Alcohol dependence,Dysthymia,11,0,0.9783,2.188635469,2.103755738,2.273515199,20to40
Alcohol dependence,Dysthymia,13,0,0.9777,2.250704527,2.163950229,2.337458826,20to40
Alcohol dependence,Dysthymia,15,0,0.9765,2.368859492,2.278229003,2.459489981,20to40
Alcohol dependence,Dysthymia,17,0,0.9739,2.638503116,2.538538349,2.738467882,20to40
Alcohol dependence,Dysthymia,19,0,0.9734,2.689638921,2.587760014,2.791517828,20to40
Alcohol dependence,Dysthymia,22,0,0.9719,2.84435097,2.734967752,2.953734187,20to40
Alcohol dependence,Dysthymia,24,0,0.9703,3.012242505,2.893887918,3.130597092,20to40
Alcohol dependence,Dysthymia,26,0,0.9692,3.123949386,2.99902656,3.248872213,20to40
Alcohol dependence,Dysthymia,27,0,0.9638,3.67726533,3.522324365,3.832206295,20to40
Alcohol dependence,Dysthymia,32,0,0.9532,4.777404504,4.54933475,5.005474259,20to40
Alcohol dependence,Dysthymia,33,0,0.9522,4.880558056,4.64617459,5.114941521,20to40
Alcohol dependence,Panic disorder,1,0,0.9932,0.682057792,0.62896536,0.735150224,below 20
Alcohol dependence,Panic disorder,2,0,0.9845,1.5581443,1.476424389,1.639864211,below 20
Alcohol dependence,Panic disorder,3,0,0.9771,2.305020173,2.204210495,2.40582985,below 20
Alcohol dependence,Panic disorder,4,0,0.9757,2.449636159,2.345298263,2.553974054,below 20
Alcohol dependence,Panic disorder,5,0,0.9733,2.69286826,2.582548531,2.803187989,below 20
Alcohol dependence,Panic disorder,6,0,0.9716,2.867043829,2.752406857,2.9816808,below 20
Alcohol dependence,Panic disorder,8,0,0.9708,2.959010463,2.841913642,3.076107283,below 20
Alcohol dependence,Panic disorder,9,0,0.9629,3.762866216,3.624926897,3.900805536,below 20
Alcohol dependence,Panic disorder,11,0,0.9628,3.776555202,3.638243617,3.914866788,below 20
Alcohol dependence,Panic disorder,13,0,0.9613,3.937820237,3.794580294,4.08106018,below 20
Alcohol dependence,Panic disorder,14,0,0.9578,4.293437316,4.139235394,4.447639239,below 20
Alcohol dependence,Panic disorder,16,0,0.9566,4.424029147,4.265371717,4.582686577,below 20
Alcohol dependence,Panic disorder,17,0,0.9551,4.575438418,4.411530544,4.739346293,below 20
Alcohol dependence,Panic disorder,19,0,0.9509,5.023370521,4.842646392,5.20409465,below 20
Alcohol dependence,Panic disorder,1,0,0.9967,0.329955388,0.299900107,0.36001067,20to40
Alcohol dependence,Panic disorder,2,0,0.9937,0.628730851,0.586922139,0.670539562,20to40
Alcohol dependence,Panic disorder,3,0,0.9909,0.916560752,0.865536153,0.967585352,20to40
Alcohol dependence,Panic disorder,4,0,0.9881,1.198923212,1.139922213,1.257924211,20to40
Alcohol dependence,Panic disorder,5,0,0.9865,1.35605736,1.292816211,1.419298509,20to40
Alcohol dependence,Panic disorder,6,0,0.9855,1.462641387,1.396564345,1.528718428,20to40
Alcohol dependence,Panic disorder,8,0,0.9805,1.968266591,1.888968706,2.047564476,20to40
Alcohol dependence,Panic disorder,9,0,0.9778,2.242010434,2.155989314,2.328031554,20to40
Alcohol dependence,Panic disorder,10,0,0.9757,2.454249557,2.363140186,2.545358927,20to40
Alcohol dependence,Panic disorder,11,0,0.9745,2.577963812,2.483831542,2.672096082,20to40
Alcohol dependence,Panic disorder,12,0,0.9735,2.677928824,2.581281277,2.774576371,20to40
Alcohol dependence,Panic disorder,14,0,0.9722,2.81800839,2.717536712,2.918480067,20to40
Alcohol dependence,Panic disorder,15,0,0.9713,2.91000471,2.806956389,3.013053031,20to40
Alcohol dependence,Panic disorder,18,0,0.9701,3.035788645,2.928667142,3.142910147,20to40
Alcohol dependence,Panic disorder,20,0,0.9689,3.159584217,3.047976659,3.271191775,20to40
Alcohol dependence,Panic disorder,21,0,0.9678,3.267567973,3.151679879,3.383456066,20to40
Alcohol dependence,Panic disorder,22,0,0.9656,3.497869435,3.372492333,3.623246537,20to40
Alcohol dependence,Panic disorder,25,0,0.9642,3.645703994,3.512935162,3.778472827,20to40
Alcohol dependence,Panic disorder,33,0,0.9601,4.06728313,3.89640356,4.238162699,20to40
Alcohol dependence,Panic disorder,34,0,0.9534,4.763981728,4.539506205,4.988457252,20to40
Alcohol dependence,GAD,1,0,0.9769,2.312333167,2.214155037,2.410511297,below 20
Alcohol dependence,GAD,2,0,0.9703,2.981820797,2.869257993,3.094383601,below 20
Alcohol dependence,GAD,3,0,0.9605,3.992035467,3.859663013,4.124407922,below 20
Alcohol dependence,GAD,4,0,0.947,5.404041569,5.246419016,5.561664122,below 20
Alcohol dependence,GAD,5,0,0.9462,5.490551748,5.331416442,5.649687054,below 20
Alcohol dependence,GAD,6,0,0.9416,5.970127894,5.802411045,6.137844743,below 20
Alcohol dependence,GAD,7,0,0.9327,6.916272874,6.732023505,7.100522243,below 20
Alcohol dependence,GAD,8,0,0.9237,7.876580172,7.676172918,8.076987427,below 20
Alcohol dependence,GAD,9,0,0.909,9.473175061,9.2469485,9.699401622,below 20
Alcohol dependence,GAD,10,0,0.9011,10.34179613,10.10145064,10.58214161,below 20
Alcohol dependence,GAD,11,0,0.8931,11.22901927,10.9741015,11.48393703,below 20
Alcohol dependence,GAD,12,0,0.8868,11.9372154,11.6705337,12.20389709,below 20
Alcohol dependence,GAD,13,0,0.8849,12.14434449,11.87409355,12.41459543,below 20
Alcohol dependence,GAD,14,0,0.8771,13.03197143,12.74603765,13.31790521,below 20
Alcohol dependence,GAD,15,0,0.8695,13.89895186,13.59741418,14.20048955,below 20
Alcohol dependence,GAD,16,0,0.8642,14.50182896,14.18903956,14.81461836,below 20
Alcohol dependence,GAD,17,0,0.8592,15.08051456,14.75680008,15.40422904,below 20
Alcohol dependence,GAD,18,0,0.8557,15.49719557,15.16507604,15.82931511,below 20
Alcohol dependence,GAD,19,0,0.85,16.1586573,15.81298665,16.50432795,below 20
Alcohol dependence,GAD,20,0,0.8456,16.67400402,16.31764729,17.03036075,below 20
Alcohol dependence,GAD,21,0,0.8415,17.15905854,16.79202274,17.52609433,below 20
Alcohol dependence,GAD,22,0,0.839,17.46103298,17.08672741,17.83533855,below 20
Alcohol dependence,GAD,23,0,0.836,17.81323178,17.43018727,18.19627629,below 20
Alcohol dependence,GAD,24,0,0.8336,18.10456077,17.71385473,18.49526682,below 20
Alcohol dependence,GAD,26,0,0.8257,19.04618036,18.62829719,19.46406352,below 20
Alcohol dependence,GAD,28,0,0.8142,20.44312856,19.98153221,20.90472491,below 20
Alcohol dependence,GAD,29,0,0.8104,20.91303913,20.436853,21.38922526,below 20
Alcohol dependence,GAD,32,0,0.7987,22.35235169,21.81742758,22.88727581,below 20
Alcohol dependence,GAD,41,0,0.7966,22.61310789,22.04848905,23.17772672,below 20
Alcohol dependence,GAD,1,0,0.986,1.400276978,1.337494323,1.463059633,20to40
Alcohol dependence,GAD,2,0,0.9825,1.758017532,1.687330289,1.828704775,20to40
Alcohol dependence,GAD,3,0,0.9794,2.071292139,1.994036828,2.148547451,20to40
Alcohol dependence,GAD,4,0,0.9753,2.485796419,2.400298304,2.571294534,20to40
Alcohol dependence,GAD,5,0,0.9723,2.793284012,2.70178555,2.884782474,20to40
Alcohol dependence,GAD,6,0,0.9693,3.109790084,3.012268097,3.207312072,20to40
Alcohol dependence,GAD,7,0,0.9659,3.452748047,3.348745827,3.556750267,20to40
Alcohol dependence,GAD,8,0,0.9645,3.602715537,3.495848108,3.709582966,20to40
Alcohol dependence,GAD,9,0,0.9628,3.773289804,3.663057351,3.883522256,20to40
Alcohol dependence,GAD,10,0,0.957,4.375923709,4.254085607,4.497761812,20to40
Alcohol dependence,GAD,11,0,0.9531,4.790087873,4.660336841,4.919838906,20to40
Alcohol dependence,GAD,12,0,0.9486,5.258518564,5.119870462,5.397166667,20to40
Alcohol dependence,GAD,13,0,0.947,5.423963091,5.282137798,5.565788384,20to40
Alcohol dependence,GAD,14,0,0.946,5.53157515,5.387588032,5.675562267,20to40
Alcohol dependence,GAD,15,0,0.9437,5.777981721,5.628892937,5.927070504,20to40
Alcohol dependence,GAD,16,0,0.9398,6.194705317,6.03671294,6.352697694,20to40
Alcohol dependence,GAD,17,0,0.938,6.378247684,6.216289769,6.540205599,20to40
Alcohol dependence,GAD,18,0,0.9273,7.526821934,7.340792087,7.712851781,20to40
Alcohol dependence,GAD,19,0,0.9246,7.814573974,7.622534473,8.006613474,20to40
Alcohol dependence,GAD,20,0,0.9134,9.025721054,8.807977694,9.243464415,20to40
Alcohol dependence,GAD,21,0,0.9095,9.455082155,9.227809399,9.68235491,20to40
Alcohol dependence,GAD,24,0,0.9071,9.720650232,9.485860068,9.955440396,20to40
Alcohol dependence,GAD,25,0,0.9062,9.819660133,9.581805458,10.05751481,20to40
Alcohol dependence,GAD,27,0,0.9002,10.47345566,10.21346419,10.73344712,20to40
Alcohol dependence,GAD,31,0,0.8959,10.95011901,10.6677746,11.23246343,20to40
Alcohol dependence,GAD,33,0,0.8917,11.42340636,11.11631763,11.73049508,20to40
Alcohol dependence,GAD,35,0,0.8904,11.56357456,11.24782995,11.87931916,20to40
Alcohol dependence,GAD,42,0,0.8728,13.54534229,12.91174549,14.1789391,20to40
Alcohol dependence,Social phobia,1,0,0.9879,1.210469612,1.133696653,1.28724257,below 20
Alcohol dependence,Social phobia,2,0,0.9846,1.546661254,1.459185736,1.634136773,below 20
Alcohol dependence,Social phobia,3,0,0.9791,2.100526048,1.996984237,2.204067859,below 20
Alcohol dependence,Social phobia,5,0,0.977,2.312056941,2.202268894,2.421844988,below 20
Alcohol dependence,Social phobia,6,0,0.976,2.420197105,2.30715725,2.53323696,below 20
Alcohol dependence,Social phobia,7,0,0.9733,2.696799475,2.575455025,2.818143926,below 20
Alcohol dependence,Social phobia,9,0,0.9707,2.966178025,2.836234021,3.096122029,below 20
Alcohol dependence,Social phobia,12,0,0.969,3.13605049,2.999701978,3.272399003,below 20
Alcohol dependence,Social phobia,13,0,0.9615,3.917036167,3.752567608,4.081504726,below 20
Alcohol dependence,Social phobia,14,0,0.9589,4.181144725,4.007564895,4.354724555,below 20
Alcohol dependence,Social phobia,15,0,0.9523,4.871159046,4.674289529,5.068028563,below 20
Alcohol dependence,Social phobia,31,0,0.9462,5.515264966,5.262172876,5.768357056,below 20
Alcohol dependence,Social phobia,1,0,0.9983,0.167441861,0.144631353,0.190252368,20to40
Alcohol dependence,Social phobia,2,0,0.9978,0.218551184,0.192382012,0.244720356,20to40
Alcohol dependence,Social phobia,3,0,0.9958,0.419350876,0.382456103,0.456245648,20to40
Alcohol dependence,Social phobia,4,0,0.9951,0.495478109,0.455111558,0.53584466,20to40
Alcohol dependence,Social phobia,5,0,0.9914,0.865341522,0.810489048,0.920193996,20to40
Alcohol dependence,Social phobia,6,0,0.99,0.999643457,0.940198309,1.059088604,20to40
Alcohol dependence,Social phobia,7,0,0.9884,1.166550613,1.101556978,1.231544248,20to40
Alcohol dependence,Social phobia,8,0,0.9874,1.263097637,1.194940079,1.331255195,20to40
Alcohol dependence,Social phobia,9,0,0.9873,1.279843448,1.211123723,1.348563173,20to40
Alcohol dependence,Social phobia,11,0,0.9851,1.498033922,1.421674188,1.574393655,20to40
Alcohol dependence,Social phobia,14,0,0.983,1.711427507,1.627064659,1.795790355,20to40
Alcohol dependence,Social phobia,15,0,0.9825,1.764527202,1.678181499,1.850872905,20to40
Alcohol dependence,Social phobia,33,0,0.9779,2.226800962,2.080616857,2.372985067,20to40
Alcohol dependence,Specific phobia,1,0,0.9965,0.354530288,0.307787643,0.401272932,below 20
Alcohol dependence,Specific phobia,2,0,0.9884,1.159870077,1.073925614,1.24581454,below 20
Alcohol dependence,Specific phobia,3,0,0.9859,1.417840473,1.322187042,1.513493904,below 20
Alcohol dependence,Specific phobia,4,0,0.985,1.504262597,1.405332416,1.603192777,below 20
Alcohol dependence,Specific phobia,5,0,0.9845,1.560010862,1.4588705,1.661151225,below 20
Alcohol dependence,Specific phobia,6,0,0.9839,1.614402438,1.511039103,1.717765774,below 20
Alcohol dependence,Specific phobia,8,0,0.9798,2.035187251,1.914197208,2.156177294,below 20
Alcohol dependence,Specific phobia,11,0,0.9772,2.300969966,2.167974785,2.433965147,below 20
Alcohol dependence,Specific phobia,12,0,0.9744,2.586484844,2.440994981,2.731974708,below 20
Alcohol dependence,Specific phobia,26,0,0.974,2.629048903,2.478851483,2.779246324,below 20
Alcohol dependence,Specific phobia,1,0,0.9968,0.321423068,0.284555738,0.358290398,20to40
Alcohol dependence,Specific phobia,2,0,0.9961,0.385994011,0.345494586,0.426493436,20to40
Alcohol dependence,Specific phobia,5,0,0.9929,0.70770075,0.650693132,0.764708367,20to40
Alcohol dependence,Specific phobia,19,0,0.9834,1.667383499,1.553380682,1.781386317,20to40
Alcohol dependence,Specific phobia,20,0,0.9732,2.706914978,2.549782758,2.864047197,20to40
Alcohol dependence,Specific phobia,22,0,0.9711,2.92142923,2.755035884,3.087822577,20to40
Alcohol dependence,Specific phobia,27,0,0.9705,2.987388665,2.816861445,3.157915886,20to40
Alcohol dependence,Agoraphobia,1,0,0.9949,0.509260222,0.464168399,0.554352044,below 20
Alcohol dependence,Agoraphobia,2,0,0.9936,0.636332045,0.585610503,0.687053586,below 20
Alcohol dependence,Agoraphobia,3,0,0.9924,0.765259393,0.709152755,0.82136603,below 20
Alcohol dependence,Agoraphobia,5,0,0.9914,0.861836138,0.801568771,0.922103506,below 20
Alcohol dependence,Agoraphobia,6,0,0.9884,1.166487237,1.094061457,1.238913017,below 20
Alcohol dependence,Agoraphobia,7,0,0.9873,1.280269265,1.203620412,1.356918119,below 20
Alcohol dependence,Agoraphobia,11,0,0.9842,1.590753658,1.500868141,1.680639175,below 20
Alcohol dependence,Agoraphobia,12,0,0.9789,2.133413881,2.0229234,2.243904362,below 20
Alcohol dependence,Agoraphobia,13,0,0.9705,2.988060224,2.849538733,3.126581714,below 20
Alcohol dependence,Agoraphobia,16,0,0.9703,3.006521113,2.867326153,3.145716073,below 20
Alcohol dependence,Agoraphobia,17,0,0.9684,3.206000251,3.05937707,3.352623432,below 20
Alcohol dependence,Agoraphobia,21,0,0.9649,3.561095498,3.398171699,3.724019296,below 20
Alcohol dependence,Agoraphobia,26,0,0.9612,3.948213989,3.761431457,4.134996522,below 20
Alcohol dependence,Agoraphobia,31,0,0.9559,4.49857653,4.267583418,4.729569642,below 20
Alcohol dependence,Agoraphobia,1,0,0.9979,0.214219918,0.189978652,0.238461184,20to40
Alcohol dependence,Agoraphobia,2,0,0.9973,0.271110725,0.243740776,0.298480673,20to40
Alcohol dependence,Agoraphobia,3,0,0.9968,0.322882958,0.292836345,0.352929571,20to40
Alcohol dependence,Agoraphobia,4,0,0.9957,0.425868741,0.390924304,0.460813178,20to40
Alcohol dependence,Agoraphobia,5,0,0.9946,0.540322078,0.500398666,0.58024549,20to40
Alcohol dependence,Agoraphobia,7,0,0.9941,0.589715839,0.54763593,0.631795749,20to40
Alcohol dependence,Agoraphobia,8,0,0.9933,0.673232582,0.627560292,0.718904872,20to40
Alcohol dependence,Agoraphobia,12,0,0.9924,0.760705702,0.71076363,0.810647775,20to40
Alcohol dependence,Agoraphobia,15,0,0.9918,0.821628614,0.768470328,0.874786899,20to40
Alcohol dependence,Agoraphobia,25,0,0.9901,0.997358057,0.926195288,1.068520825,20to40
Alcohol dependence,Agoraphobia,30,0,0.9794,2.072245244,1.910998409,2.233492079,20to40
Alcohol dependence,Agoraphobia,33,0,0.9754,2.488382922,2.295312986,2.681452859,20to40
Alcohol dependence,PTSD,1,0,0.9799,2.014847954,1.90283641,2.126859499,below 20
Alcohol dependence,PTSD,2,0,0.9713,2.88954996,2.753767742,3.025332177,below 20
Alcohol dependence,PTSD,3,0,0.9637,3.673966223,3.518837774,3.829094672,below 20
Alcohol dependence,PTSD,4,0,0.9605,3.999815617,3.836867814,4.16276342,below 20
Alcohol dependence,PTSD,5,0,0.954,4.680130315,4.501228176,4.859032454,below 20
Alcohol dependence,PTSD,6,0,0.9505,5.049807849,4.86227487,5.237340829,below 20
Alcohol dependence,PTSD,7,0,0.9442,5.710257606,5.507602953,5.91291226,below 20
Alcohol dependence,PTSD,8,0,0.9405,6.104270591,5.892563686,6.315977497,below 20
Alcohol dependence,PTSD,9,0,0.9378,6.389439207,6.171068195,6.60781022,below 20
Alcohol dependence,PTSD,10,0,0.9288,7.346541537,7.105249057,7.587834016,below 20
Alcohol dependence,PTSD,11,0,0.9216,8.118659169,7.859147161,8.378171178,below 20
Alcohol dependence,PTSD,12,0,0.9167,8.648874878,8.376745391,8.921004366,below 20
Alcohol dependence,PTSD,13,0,0.913,9.061704348,8.77948045,9.343928246,below 20
Alcohol dependence,PTSD,14,0,0.9107,9.309824649,9.021322122,9.598327176,below 20
Alcohol dependence,PTSD,16,0,0.9094,9.457535136,9.164791342,9.750278931,below 20
Alcohol dependence,PTSD,17,0,0.9026,10.20322341,9.888892385,10.51755444,below 20
Alcohol dependence,PTSD,20,0,0.8953,11.01304858,10.67321234,11.35288481,below 20
Alcohol dependence,PTSD,21,0,0.892,11.37657833,11.02490079,11.72825587,below 20
Alcohol dependence,PTSD,23,0,0.8886,11.75337822,11.38811559,12.11864086,below 20
Alcohol dependence,PTSD,25,0,0.8796,12.77418702,12.36895845,13.17941559,below 20
Alcohol dependence,PTSD,28,0,0.8632,14.63428398,14.14960762,15.11896034,below 20
Alcohol dependence,PTSD,29,0,0.8476,16.4399133,15.88440792,16.99541867,below 20
Alcohol dependence,PTSD,30,0,0.8469,16.52669733,15.96748405,17.08591061,below 20
Alcohol dependence,PTSD,33,0,0.8042,21.57087403,20.78093227,22.3608158,below 20
Alcohol dependence,PTSD,37,0,0.7948,22.73366473,21.8547947,23.61253477,below 20
Alcohol dependence,PTSD,1,0,0.984,1.596184625,1.515026914,1.677342336,20to40
Alcohol dependence,PTSD,2,0,0.9827,1.732155799,1.647430114,1.816881484,20to40
Alcohol dependence,PTSD,3,0,0.9805,1.952830399,1.862363699,2.043297099,20to40
Alcohol dependence,PTSD,4,0,0.9751,2.503318556,2.399422355,2.607214757,20to40
Alcohol dependence,PTSD,5,0,0.9672,3.318425555,3.19636865,3.44048246,20to40
Alcohol dependence,PTSD,6,0,0.9637,3.6785647,3.549006903,3.808122496,20to40
Alcohol dependence,PTSD,7,0,0.9609,3.964373366,3.82886638,4.099880352,20to40
Alcohol dependence,PTSD,8,0,0.9594,4.128037029,3.989090339,4.26698372,20to40
Alcohol dependence,PTSD,9,0,0.9557,4.509061987,4.36199047,4.656133503,20to40
Alcohol dependence,PTSD,11,0,0.9483,5.289007266,5.124832758,5.453181774,20to40
Alcohol dependence,PTSD,12,0,0.9448,5.654877107,5.482779106,5.826975108,20to40
Alcohol dependence,PTSD,13,0,0.9421,5.935956452,5.757671187,6.114241717,20to40
Alcohol dependence,PTSD,15,0,0.9399,6.169468887,5.985568443,6.353369331,20to40
Alcohol dependence,PTSD,16,0,0.9383,6.340584561,6.152365829,6.528803294,20to40
Alcohol dependence,PTSD,17,0,0.9278,7.458372411,7.243058751,7.67368607,20to40
Alcohol dependence,PTSD,20,0,0.9261,7.649359073,7.428859489,7.869858656,20to40
Alcohol dependence,PTSD,22,0,0.9243,7.839901925,7.613039628,8.066764223,20to40
Alcohol dependence,PTSD,23,0,0.9218,8.108097997,7.872052187,8.344143807,20to40
Alcohol dependence,PTSD,24,0,0.9172,8.604942364,8.351444814,8.858439914,20to40
Alcohol dependence,PTSD,25,0,0.9148,8.867279641,8.604126927,9.130432354,20to40
Alcohol dependence,PTSD,26,0,0.9133,9.035003316,8.765510264,9.304496368,20to40
Alcohol dependence,PTSD,27,0,0.9089,9.514362666,9.226245116,9.802480217,20to40
Alcohol dependence,PTSD,28,0,0.8913,11.45892715,11.09958447,11.81826982,20to40
Alcohol dependence,PTSD,35,0,0.878,12.9447324,12.49213056,13.39733424,20to40
Alcohol dependence,PTSD,41,0,0.8722,13.60778243,13.07710668,14.13845818,20to40
Alcohol dependence,OCD,1,0,0.9881,1.187400363,1.029047335,1.345753391,below 20
Alcohol dependence,OCD,2,0,0.978,2.20895336,1.989296856,2.428609863,below 20
Alcohol dependence,OCD,3,0,0.9677,3.260733295,2.989817545,3.531649045,below 20
Alcohol dependence,OCD,4,0,0.9636,3.685671457,3.396277465,3.975065448,below 20
Alcohol dependence,OCD,9,0,0.9592,4.145988917,3.833285463,4.458692371,below 20
Alcohol dependence,OCD,11,0,0.9538,4.709557548,4.365372128,5.053742969,below 20
Alcohol dependence,OCD,20,0,0.9375,6.420672085,5.95184827,6.8894959,below 20
Alcohol dependence,OCD,1,0,0.9945,0.546081625,0.445836974,0.646326276,20to40
Alcohol dependence,OCD,2,0,0.9908,0.92204032,0.790553186,1.053527453,20to40
Alcohol dependence,OCD,3,0,0.9858,1.428155883,1.26220633,1.594105436,20to40
Alcohol dependence,OCD,5,0,0.9813,1.878502303,1.684780853,2.072223753,20to40
Alcohol dependence,OCD,6,0,0.9787,2.14516897,1.936366008,2.353971931,20to40
Alcohol dependence,OCD,10,0,0.9669,3.356229523,3.080245507,3.632213538,20to40
Alcohol dependence,OCD,13,0,0.9659,3.452881838,3.171049215,3.734714461,20to40
Alcohol dependence,OCD,14,0,0.9594,4.12647151,3.804542522,4.448400497,20to40
Alcohol dependence,OCD,18,0,0.9563,4.45147151,4.106153145,4.796789874,20to40
Alcohol dependence,OCD,21,0,0.9532,4.773221831,4.400221131,5.146222531,20to40
Alcohol dependence,OCD,25,0,0.9316,7.043655736,6.444354235,7.642957238,20to40
Alcohol dependence,OCD,26,0,0.9274,7.49486837,6.856084424,8.133652317,20to40
Alcohol dependence,Adult SAD,1,0,0.9586,4.136214718,3.912483398,4.359946037,below 20
Alcohol dependence,Adult SAD,2,0,0.9371,6.378931843,6.097193494,6.660670192,below 20
Alcohol dependence,Adult SAD,3,0,0.9217,8.0267816,7.706615641,8.346947559,below 20
Alcohol dependence,Adult SAD,4,0,0.9133,8.93540965,8.594562,9.276257299,below 20
Alcohol dependence,Adult SAD,5,0,0.9079,9.525960831,9.171727837,9.880193825,below 20
Alcohol dependence,Adult SAD,6,0,0.8865,11.88414803,11.47877979,12.28951627,below 20
Alcohol dependence,Adult SAD,7,0,0.8808,12.53027129,12.11129801,12.94924456,below 20
Alcohol dependence,Adult SAD,8,0,0.8693,13.83434408,13.38722481,14.28146336,below 20
Alcohol dependence,Adult SAD,11,0,0.8616,14.72056478,14.25218343,15.18894613,below 20
Alcohol dependence,Adult SAD,12,0,0.8535,15.65553135,15.16498532,16.14607738,below 20
Alcohol dependence,Adult SAD,13,0,0.8455,16.59993062,16.08677759,17.11308365,below 20
